"","GEOID","NHW","CT","SP","HS","GOTV","Location","IRR","State","County"
"19",19037,0.980080998429622,0.80661658941985,0.20546875,0.852119958634953,0.65589519650655,"Chickasaw County, Iowa",0.548052280438307,"Iowa","County"
"20",19039,0.972419737125619,0.827449872917255,0.242685025817556,0.892586989409985,0.629691032403919,"Clarke County, Iowa",0.557907950097764,"Iowa","County"
"21",19041,0.953717893704408,0.793595434369055,0.329798515376458,0.83063829787234,0.647232178414974,"Clay County, Iowa",0.544637877743508,"Iowa","County"
"22",19043,0.974139882299683,0.608789431113508,0.320165094339623,0.851219512195122,0.625292397660819,"Clayton County, Iowa",0.543660884721006,"Iowa","County"
"23",19045,0.937672074208988,0.588346802354584,0.382637317424398,0.861782071927,0.585026006022447,"Clinton County, Iowa",0.490678035279158,"Iowa","County"
"24",19047,0.857985057202895,0.526610138913945,0.288135593220339,0.801633605600933,0.591319910514541,"Crawford County, Iowa",0.544878217310851,"Iowa","County"
"25",19049,0.911228304087998,0.766020593579649,0.15895816890292,0.861432706222865,0.663699213940714,"Dallas County, Iowa",0.466850193861961,"Iowa","County"
"26",19051,0.979741136747327,0.811980830670927,0.192558139534884,0.412857142857143,0.597738287560582,"Davis County, Iowa",0.57553889344535,"Iowa","County"
"27",19053,0.948657384385878,0.851564398788016,0.302955665024631,0.863859649122807,0.550708661417323,"Decatur County, Iowa",0.571802105371973,"Iowa","County"
"28",19055,0.977227952254027,0.709877641824249,0.248116254036598,0.93558282208589,0.65912380952381,"Delaware County, Iowa",0.532535125434273,"Iowa","County"
"29",19057,0.902979797979798,0.412522468544038,0.449294828744124,0.828302499188575,0.579771241830065,"Des Moines County, Iowa",0.494730355880393,"Iowa","County"
"30",19059,0.974085365853659,0.407360406091371,0.333683657383079,0.896137339055794,0.71887138145841,"Dickinson County, Iowa",0.533373532181883,"Iowa","County"
"31",19061,0.929443606537055,0.706012435100314,0.301693033583125,0.919496221662468,0.63429667168881,"Dubuque County, Iowa",0.449559641254754,"Iowa","County"
"32",19063,0.957072557847346,0.861494446314372,0.374389051808407,0.893480257116621,0.597865243495664,"Emmet County, Iowa",0.554809118847084,"Iowa","County"
"33",19065,0.954237543278639,0.423703703703704,0.391385767790262,0.871621621621622,0.586209068010076,"Fayette County, Iowa",0.535764322365176,"Iowa","County"
"34",19067,0.94375078824568,0.531165140511525,0.323918269230769,0.743311641359364,0.620706655710764,"Floyd County, Iowa",0.53872216890698,"Iowa","County"
"35",19069,0.92132747681796,0.829370832125254,0.35,0.836986301369863,0.599613650998068,"Franklin County, Iowa",0.560685020674399,"Iowa","County"
"36",19071,0.954506314580941,0.826038702483208,0.252100840336134,0.859375,0.619485294117647,"Fremont County, Iowa",0.572046499786355,"Iowa","County"
"37",19073,0.961346217927358,0.581365622385423,0.307372793354102,0.863141524105754,0.650937950937951,"Greene County, Iowa",0.561215879563408,"Iowa","County"
"38",19075,0.98298355076574,0.472477064220184,0.220430107526882,0.945848375451264,0.676523582405935,"Grundy County, Iowa",0.545684303411497,"Iowa","County"
"39",19077,0.971706951470864,0.861764705882353,0.331244404655327,0.887362637362637,0.654456654456654,"Guthrie County, Iowa",0.553277143326964,"Iowa","County"
"40",19079,0.937061548643283,0.739791923033896,0.19442761962447,0.880073800738007,0.631444883618797,"Hamilton County, Iowa",0.53859570999377,"Iowa","County"
"41",19081,0.967946362968406,0.705445003280122,0.219470538001708,0.867305061559507,0.663170441001192,"Hancock County, Iowa",0.562257821858058,"Iowa","County"
"42",19083,0.953757225433526,0.877182298010556,0.233065442020666,0.894074074074074,0.607785336356765,"Hardin County, Iowa",0.534753646835291,"Iowa","County"
"43",19085,0.973697235381461,0.283271375464684,0.299089726918075,0.854581673306773,0.637913832199546,"Harrison County, Iowa",0.547194782181095,"Iowa","County"
"44",19087,0.92090735722172,0.53582545282068,0.374780316344464,0.830016137708445,0.570874424720579,"Henry County, Iowa",0.524836260342373,"Iowa","County"
"45",19089,0.982081174438687,0.7847533632287,0.295019157088123,0.909090909090909,0.607365439093484,"Howard County, Iowa",0.559622409093407,"Iowa","County"
"46",19091,0.973761237716914,0.708159287106656,0.28248031496063,0.799093655589124,0.66620594333103,"Humboldt County, Iowa",0.562160397556853,"Iowa","County"
"47",19093,0.972238288027762,0.68350930115636,0.243172951885566,0.813278008298755,0.643097014925373,"Ida County, Iowa",0.566560937882214,"Iowa","County"
"48",19095,0.973406552724132,0.880551254258284,0.215481171548117,0.881315156375301,0.66819830713422,"Iowa County, Iowa",0.536424078166422,"Iowa","County"
"49",19097,0.968084557875741,0.510726795096322,0.332890070921986,0.897845726198749,0.638532716457369,"Jackson County, Iowa",0.533188763219986,"Iowa","County"
"50",19099,0.954839933859207,0.744079036405468,0.305024228513134,0.875189681335357,0.621382099525233,"Jasper County, Iowa",0.506948142188911,"Iowa","County"
"51",19101,0.833434751341484,0.835261453031004,0.362926136363636,0.845345345345345,0.603886639676113,"Jefferson County, Iowa",0.53394548297499,"Iowa","County"
"52",19103,0.821042033727662,0.77103343134052,0.246741786587021,0.952339576494819,0.683100819790019,"Johnson County, Iowa",0.431316903461744,"Iowa","County"
"53",19105,0.954297938545313,0.450139888089528,0.229156741305384,0.750332889480692,0.6,"Jones County, Iowa",0.527764292816231,"Iowa","County"
"54",19107,0.977745098039216,0.728221900748475,0.235840297121634,0.862258953168044,0.603571428571429,"Keokuk County, Iowa",0.560151925690555,"Iowa","County"
"55",19109,0.969883913764511,0.434303393599536,0.334807327858497,0.890756302521008,0.697828863346105,"Kossuth County, Iowa",0.55533134281503,"Iowa","County"
"56",19111,0.936915549636664,0.808440085794897,0.377079978529254,0.872768704899354,0.54890350877193,"Lee County, Iowa",0.509162750851273,"Iowa","County"
"57",19113,0.884162235898452,0.701942122807865,0.304722856148223,0.914207043138013,0.661581137309293,"Linn County, Iowa",0.403314548811185,"Iowa","County"
"58",19115,0.911877394636015,0.798287549054584,0.25875796178344,0.84021164021164,0.596710942441493,"Louisa County, Iowa",0.550306728413065,"Iowa","County"
"59",19117,0.991276026520879,0.821688500727802,0.297482837528604,0.866459627329193,0.627439024390244,"Lucas County, Iowa",0.561083602867596,"Iowa","County"
"60",19119,0.968901351006882,0.594029850746269,0.168757841907152,0.926739926739927,0.731100478468899,"Lyon County, Iowa",0.55400754025416,"Iowa","County"
"61",19121,0.972750157331655,0.725984580120859,0.195369030390738,0.779036827195467,0.701702313400262,"Madison County, Iowa",0.537238724876247,"Iowa","County"
"62",19123,0.951413904899135,0.62987012987013,0.315593598809081,0.90081799591002,0.595614814814815,"Mahaska County, Iowa",0.528009053262107,"Iowa","County"
"63",19125,0.955099828349444,0.823413196186653,0.234074823053589,0.94021294021294,0.658418418418418,"Marion County, Iowa",0.50704534835778,"Iowa","County"
"64",19127,0.850388617119019,0.824670023132399,0.30290736984449,0.838117106773823,0.623765317489788,"Marshall County, Iowa",0.495503796124552,"Iowa","County"
"65",19129,0.965701678144013,0.574765380604797,0.260924635845472,0.823583180987203,0.635048802129548,"Mills County, Iowa",0.53486315884766,"Iowa","County"
"66",19131,0.977048255103001,0.65220988760946,0.253034547152194,0.745721271393643,0.627300802964793,"Mitchell County, Iowa",0.558979543908716,"Iowa","County"
"67",19133,0.967712596634834,0.695694626674397,0.343909928352098,0.804276315789474,0.610769230769231,"Monona County, Iowa",0.568571669047862,"Iowa","County"
"68",19135,0.960447666285133,0.695225259915287,0.220212765957447,0.911231884057971,0.617725752508361,"Monroe County, Iowa",0.568815817565196,"Iowa","County"
"69",19137,0.950664697193501,0.848003152916448,0.440532081377152,0.798090040927694,0.598613736609956,"Montgomery County, Iowa",0.548933496851678,"Iowa","County"
"70",19139,0.914155995343423,0.567738149572928,0.378420123565755,0.866759002770083,0.587242394504416,"Muscatine County, Iowa",0.485205123501669,"Iowa","County"
"71",19141,0.940478757817554,0.853890976324627,0.233112582781457,0.89334637964775,0.670175438596491,"O'Brien County, Iowa",0.548559729384723,"Iowa","County"
"72",19143,0.945870809484873,0.641925089695834,0.298245614035088,0.885,0.679074889867841,"Osceola County, Iowa",0.574898672832828,"Iowa","County"
"73",19145,0.939074399531342,0.514167650531287,0.285896617740906,0.810480349344978,0.555325321176958,"Page County, Iowa",0.539991806663282,"Iowa","County"
"74",19147,0.96134732192159,0.661485319516408,0.237345331833521,0.968253968253968,0.646320346320346,"Palo Alto County, Iowa",0.572171527535676,"Iowa","County"
"75",19149,0.947681616677982,0.769861061631635,0.29935691318328,0.862576064908722,0.684554617270498,"Plymouth County, Iowa",0.527591564747239,"Iowa","County"
"76",19151,0.961148158886634,0.625816172777499,0.266187050359712,0.878995433789954,0.679332715477294,"Pocahontas County, Iowa",0.580878432538319,"Iowa","County"
"77",19153,0.843350046597536,0.471045699711502,0.313259028087383,0.875686434378072,0.660635250027101,"Polk County, Iowa",0.321304639149417,"Iowa","County"
"78",19155,0.929435419184411,0.752889597449183,0.373161394317953,0.892182962245886,0.574841132293472,"Pottawattamie County, Iowa",0.462698398532143,"Iowa","County"
"79",19157,0.938134909970438,0.740317045268835,0.29492385786802,0.94824016563147,0.640803602355386,"Poweshiek County, Iowa",0.534568404585623,"Iowa","County"
"80",19159,0.96669341894061,0.741177075830847,0.286307053941909,0.839116719242902,0.674607329842932,"Ringgold County, Iowa",0.591996259880607,"Iowa","County"
"81",19161,0.974158897446291,0.897509698410712,0.336917562724014,0.89766081871345,0.644588464031108,"Sac County, Iowa",0.560510987307783,"Iowa","County"
"82",19163,0.857952962481426,0.750444444444444,0.318331331906229,0.872488250119202,0.627253024392166,"Scott County, Iowa",0.399753824447875,"Iowa","County"
"83",19165,0.969557037797161,0.699776354460616,0.315294117647059,0.772327044025157,0.663436123348018,"Shelby County, Iowa",0.550515973381322,"Iowa","County"
"84",19167,0.932491026561378,0.893639956881064,0.161662262791256,0.941139767054909,0.719368421052632,"Sioux County, Iowa",0.513365906683528,"Iowa","County"
"85",19169,0.865561998307918,0.603566878980892,0.207439365671642,0.98273821266522,0.623509110988404,"Story County, Iowa",0.450593843369781,"Iowa","County"
"86",19171,0.882002801120448,0.556923076923077,0.322285714285714,0.873436350257542,0.635811599844297,"Tama County, Iowa",0.539542589867537,"Iowa","County"
"87",19173,0.954362199645219,0.793801391524352,0.243822075782537,0.769931662870159,0.617653390742734,"Taylor County, Iowa",0.584337719450712,"Iowa","County"
"88",19175,0.96868224524211,0.277749096541043,0.309090909090909,0.833046471600688,0.572464529689963,"Union County, Iowa",0.545931758427694,"Iowa","County"
"89",19177,0.976602519728645,0.752578131150122,0.199680511182109,0.769722814498934,0.598402839396628,"Van Buren County, Iowa",0.576027093434291,"Iowa","County"
"90",19179,0.874076171598471,0.829052258635961,0.377739473036198,0.836567616737417,0.562350167026921,"Wapello County, Iowa",0.504468980068073,"Iowa","County"
"91",19181,0.961953769169993,0.840860215053763,0.239054010866091,0.892548026176905,0.704412175370008,"Warren County, Iowa",0.48948117779152,"Iowa","County"
"92",19183,0.962245404868356,0.751932989690722,0.274738067520373,0.809322033898305,0.617582417582418,"Washington County, Iowa",0.525259204939319,"Iowa","County"
"93",19185,0.970840480274443,0.680493567865581,0.291291291291291,0.704444444444444,0.57603305785124,"Wayne County, Iowa",0.583150792676925,"Iowa","County"
"94",19187,0.916097614059907,0.553019725317966,0.429336734693878,0.886380014412683,0.57487702037948,"Webster County, Iowa",0.509644938015365,"Iowa","County"
"95",19189,0.950525021284647,0.867916918733616,0.319516407599309,0.926099158091674,0.658665033680343,"Winnebago County, Iowa",0.552619018784861,"Iowa","County"
"96",19191,0.968481937159943,0.554360812425329,0.182222222222222,0.975381738859458,0.638626092196445,"Winneshiek County, Iowa",0.532113634077325,"Iowa","County"
"97",19193,0.861716049141585,0.314563106796117,0.398699267308801,0.862920684904546,0.583646991730824,"Woodbury County, Iowa",0.455414328076947,"Iowa","County"
"98",19195,0.969288289491254,0.695064232589587,0.34647550776583,0.864600326264274,0.672804054054054,"Worth County, Iowa",0.57148707789629,"Iowa","County"
"99",19197,0.931349578256795,0.862362204724409,0.392,0.892688679245283,0.608222103577149,"Wright County, Iowa",0.551955245047169,"Iowa","County"
"100",41001,0.929366866866867,0.704133021371301,0.254755434782609,0.83298969072165,0.630357845064884,"Baker County, Oregon",0.587094303494863,"Oregon","County"
"101",41003,0.856382267765649,0.803238981762918,0.243402545210985,0.968822843822844,0.631861292234736,"Benton County, Oregon",0.459028513820843,"Oregon","County"
"102",41005,0.880361173814898,0.603629032258065,0.241641131939438,0.855788200852797,0.64877558666258,"Clackamas County, Oregon",0.411316456259838,"Oregon","County"
"103",41007,0.912037757377729,0.75204701863666,0.318445475638051,0.780166880616175,0.599551801413549,"Clatsop County, Oregon",0.518828168539561,"Oregon","County"
"104",41009,0.928359324300407,0.790318783771207,0.315714864317537,0.854869684499314,0.617317845828933,"Columbia County, Oregon",0.492026486809732,"Oregon","County"
"105",41011,0.883158526568522,0.525499474237645,0.365779057214825,0.775331386205347,0.566203379662034,"Coos County, Oregon",0.52171466462009,"Oregon","County"
"106",41013,0.927832743877871,0.814213197969543,0.332351497299951,0.720763723150358,0.65886524822695,"Crook County, Oregon",0.56775235199773,"Oregon","County"
"107",41015,0.907273292753366,0.663382594417077,0.347240051347882,0.744274809160305,0.618093959731544,"Curry County, Oregon",0.574449246876873,"Oregon","County"
"108",41017,0.934914747564216,0.54108421411524,0.284875747435405,0.860986547085202,0.676693922991286,"Deschutes County, Oregon",0.467260722461976,"Oregon","County"
"109",41019,0.925168246817389,0.721529373153922,0.375832223701731,0.816563258699757,0.572009400705053,"Douglas County, Oregon",0.514095438158122,"Oregon","County"
"110",41021,0.929732564237022,0.452562597809077,0.308108108108108,0.630769230769231,0.636363636363636,"Gilliam County, Oregon",0.662073690455135,"Oregon","County"
"111",41023,0.946818877906167,0.557435230095824,0.317460317460317,0.792105263157895,0.677358490566038,"Grant County, Oregon",0.634653680132775,"Oregon","County"
"112",41025,0.909103486441616,0.828641235619836,0.333778371161549,0.740506329113924,0.641391614629795,"Harney County, Oregon",0.653299800739809,"Oregon","County"
"113",41027,0.865980718516277,0.742058610938511,0.189677419354839,0.6656,0.672764786795048,"Hood River County, Oregon",0.528352141455753,"Oregon","County"
"114",41029,0.913668460378873,0.652109335165931,0.369371011850501,0.818854857006388,0.615327325071974,"Jackson County, Oregon",0.453997129032304,"Oregon","County"
"115",41031,0.71071166227369,0.357502828345161,0.423893268647665,0.83744635193133,0.53042933249765,"Jefferson County, Oregon",0.551247182555579,"Oregon","County"
"116",41033,0.920508651045261,0.600515921381155,0.340940335441298,0.815016704765254,0.61087828126182,"Josephine County, Oregon",0.482899974492384,"Oregon","County"
"117",41035,0.879942693409742,0.832033593281344,0.328767123287671,0.838941875112471,0.554341287347102,"Klamath County, Oregon",0.535048339397938,"Oregon","County"
"118",41037,0.910493433635089,0.629430973123972,0.382864792503347,0.862869198312236,0.590960451977401,"Lake County, Oregon",0.633704792986764,"Oregon","County"
"119",41039,0.86998010203805,0.314358693669038,0.360879922359792,0.898186245696532,0.608045524498049,"Lane County, Oregon",0.44152825614723,"Oregon","County"
"120",41041,0.881852927048307,0.568731410836674,0.395356037151703,0.854283707865168,0.608284981783835,"Lincoln County, Oregon",0.502623769194374,"Oregon","County"
"121",41043,0.904118173679499,0.495047276001801,0.3394678138942,0.814984391259105,0.577487380818845,"Linn County, Oregon",0.474986936057456,"Oregon","County"
"122",41045,0.890736420097926,0.548070611807787,0.399390243902439,0.729838709677419,0.461726583516752,"Malheur County, Oregon",0.581379899093684,"Oregon","County"
"123",41047,0.810569418243914,0.362168567619612,0.346580778742739,0.845041846309916,0.559008073817762,"Marion County, Oregon",0.407746526620009,"Oregon","County"
"124",41049,0.885956308515381,0.498335871833926,0.226027397260274,0.722222222222222,0.569383092155369,"Morrow County, Oregon",0.590098573109496,"Oregon","County"
"125",41051,0.778114736548187,0.883622350674374,0.308675752384362,0.88881362194784,0.631601538205485,"Multnomah County, Oregon",0.279040156112251,"Oregon","County"
"126",41053,0.879806452405222,0.649179702403663,0.274909963985594,0.86329552009229,0.624238679495101,"Polk County, Oregon",0.469112188414613,"Oregon","County"
"127",41055,0.954517133956386,0.622653975595152,0.409090909090909,0.721153846153846,0.667142857142857,"Sherman County, Oregon",0.65039599358352,"Oregon","County"
"128",41057,0.924911796287774,0.58203850288283,0.355894217839534,0.839307048984468,0.623246391491517,"Tillamook County, Oregon",0.534808384649069,"Oregon","County"
"129",41059,0.854846680017686,0.378602305475504,0.354827625701523,0.774377224199288,0.482481467030823,"Umatilla County, Oregon",0.514538281236197,"Oregon","County"
"130",41061,0.920585523282619,0.491484672410339,0.338842975206612,0.876016260162602,0.59851396361773,"Union County, Oregon",0.557404149818585,"Oregon","County"
"131",41063,0.950606585788561,0.806022282445047,0.373040752351097,0.800904977375566,0.713591359135914,"Wallowa County, Oregon",0.607417311959109,"Oregon","County"
"132",41065,0.872148766720792,0.481980115990058,0.338229755178908,0.746975806451613,0.574661613427179,"Wasco County, Oregon",0.558772029821363,"Oregon","County"
"133",41067,0.761390530764617,0.540203069036901,0.244401421677695,0.866852088082143,0.626460185197451,"Washington County, Oregon",0.353531840854787,"Oregon","County"
"134",41069,0.938288920056101,0.495987654320988,0.253164556962025,0.88785046728972,0.621666666666667,"Wheeler County, Oregon",0.672118955028764,"Oregon","County"
"135",41071,0.8831342708534,0.725251131048233,0.300794663004022,0.869085468487002,0.582531316311863,"Yamhill County, Oregon",0.458224596685246,"Oregon","County"
"136",51001,0.683281412253375,0.647487533563483,0.404704254583189,0.766990291262136,0.625683952633728,"Accomack County, Virginia",0.509618690522655,"Virginia","County"
"137",51003,0.815561092567345,0.413515862668405,0.235047619047619,0.943532553208199,0.679813905401913,"Albemarle County, Virginia",0.454362365506675,"Virginia","County"
"138",51005,0.920122988355358,0.714078374455733,0.307748008689356,0.893557422969188,0.554112554112554,"Alleghany County, Virginia",0.53159071078178,"Virginia","County"
"139",51007,0.757585187490275,0.3660641754671,0.306837606837607,0.814708691499522,0.679522862823062,"Amelia County, Virginia",0.538188618516097,"Virginia","County"
"140",51009,0.771720720155574,0.843330950053259,0.31214742384355,0.918071476736345,0.584378089776547,"Amherst County, Virginia",0.492995377508445,"Virginia","County"
"141",51011,0.778391217821147,0.54816247582205,0.294864715626726,0.871503496503496,0.651072780816155,"Appomattox County, Virginia",0.530026019432064,"Virginia","County"
"142",51013,0.714438553426832,0.692100476596137,0.196964253637507,0.917300534067001,0.699382908433585,"Arlington County, Virginia",0.122634988202972,"Virginia","County"
"143",51015,0.927444077053855,0.698865589549673,0.228367404088491,0.850217202432667,0.584212317114665,"Augusta County, Virginia",0.474720046843127,"Virginia","County"
"144",51017,0.941725472342363,0.734861509073544,0.304918032786885,0.923333333333333,0.6,"Bath County, Virginia",0.589195951326324,"Virginia","County"
"145",51019,0.895504954561791,0.428092174008689,0.222163378789885,0.901505971957763,0.671935510678966,"Bedford County, Virginia",0.472303701127138,"Virginia","County"
"146",51021,0.968512486427796,0.787421022400919,0.228915662650602,0.825581395348837,0.547692307692308,"Bland County, Virginia",0.566764603850212,"Virginia","County"
"147",51023,0.935735356089338,0.616707242848448,0.192307692307692,0.856367432150313,0.683457640084146,"Botetourt County, Virginia",0.495866372768947,"Virginia","County"
"148",51025,0.417761776177618,0.535660547697863,0.564724919093851,0.884882985452245,0.560461653015637,"Brunswick County, Virginia",0.533486065696971,"Virginia","County"
"149",51027,0.952344385219984,0.636249608027595,0.361046511627907,0.846051758460518,0.477468890653958,"Buchanan County, Virginia",0.532383538071175,"Virginia","County"
"150",51029,0.612502940484592,0.880884389061959,0.389563974267334,0.860172820109976,0.52120765832106,"Buckingham County, Virginia",0.537537055053376,"Virginia","County"
"151",51031,0.815805691499003,0.621775025799794,0.304189750692521,0.925356254241122,0.613072965388213,"Campbell County, Virginia",0.471233470152082,"Virginia","County"
"152",51033,0.65842830638749,0.540058266569556,0.34914089347079,0.920324603467355,0.602306498114881,"Caroline County, Virginia",0.511818251464401,"Virginia","County"
"153",51035,0.973838186831663,0.463616805871931,0.334718549301096,0.903788634097707,0.558125791473195,"Carroll County, Virginia",0.512840638507655,"Virginia","County"
"154",51036,0.431165117941387,0.691142061281337,0.284403669724771,0.919831223628692,0.673791348600509,"Charles City County, Virginia",0.546866478320635,"Virginia","County"
"155",51037,0.688135593220339,0.5007627577383,0.454323995127893,0.831,0.590566037735849,"Charlotte County, Virginia",0.545251723977122,"Virginia","County"
"156",51041,0.682624975327518,0.81753523858787,0.286516001820112,0.864227882125414,0.697349033436182,"Chesterfield County, Virginia",0.290190881939427,"Virginia","County"
"157",51043,0.898155238426732,0.739634574841883,0.298221614227086,0.885864793678665,0.703649635036496,"Clarke County, Virginia",0.515899363694967,"Virginia","County"
"158",51045,0.995892822217876,0.533178580004803,0.127862595419847,0.996845425867508,0.651518833535844,"Craig County, Virginia",0.57316929600537,"Virginia","County"
"159",51047,0.761922695738355,0.461188980183664,0.266201578850744,0.861481481481482,0.611914770256559,"Culpeper County, Virginia",0.481881924548318,"Virginia","County"
"160",51049,0.634273451870018,0.495461881904123,0.360084477296726,0.969411764705882,0.613082901554404,"Cumberland County, Virginia",0.547471838790483,"Virginia","County"
"161",51051,0.984024064171123,0.716550154446431,0.301310043668122,0.939336492890995,0.517292612463888,"Dickenson County, Virginia",0.538355592800423,"Virginia","County"
"162",51053,0.645365267768829,0.503741250301714,0.325732899022801,0.922517123287671,0.605499541704858,"Dinwiddie County, Virginia",0.503882667728091,"Virginia","County"
"163",51057,0.555364262413918,0.416501650165017,0.471090047393365,0.932572614107884,0.590795454545455,"Essex County, Virginia",0.538052291407379,"Virginia","County"
"164",51059,0.619801509187786,0.521255060728745,0.185489314670168,0.871518654755649,0.716286183176787,"Fairfax County, Virginia",0.156363744197581,"Virginia","County"
"165",51061,0.869116689575345,0.562376725838264,0.224394162538492,0.884440227703985,0.708263545555443,"Fauquier County, Virginia",0.470371538771142,"Virginia","County"
"166",51063,0.957232222647772,0.483777415261918,0.200607902735562,0.863725490196078,0.619583843329253,"Floyd County, Virginia",0.531752678578699,"Virginia","County"
"167",51065,0.806864013393197,0.514016595649249,0.211353088182792,0.902896995708155,0.632920792079208,"Fluvanna County, Virginia",0.501010706066598,"Virginia","County"
"168",51067,0.888570768054345,0.617407816294988,0.295316070068545,0.903972064600611,0.580947025081543,"Franklin County, Virginia",0.488644677798284,"Virginia","County"
"169",51069,0.909985555412023,0.526521893912424,0.250758889852559,0.861436950146628,0.631006722549589,"Frederick County, Virginia",0.446140835919103,"Virginia","County"
"170",51071,0.966456524324967,0.658073479468972,0.385399892646269,0.868576242628475,0.592536750848097,"Giles County, Virginia",0.522125170499676,"Virginia","County"
"171",51073,0.878878394015231,0.528965517241379,0.235983981693364,0.906968259759212,0.634648370497427,"Gloucester County, Virginia",0.468847722299596,"Virginia","County"
"172",51075,0.799306111555911,0.485503126776578,0.178442496132027,0.802535023348899,0.75737517831669,"Goochland County, Virginia",0.513724800590968,"Virginia","County"
"173",51077,0.924546202011258,0.47463503649635,0.328410078192876,0.87342908438061,0.569255795038634,"Grayson County, Virginia",0.541157960414541,"Virginia","County"
"174",51079,0.869757856774858,0.480743367159799,0.219061876247505,0.914653784219002,0.636454969501256,"Greene County, Virginia",0.49175955230197,"Virginia","County"
"175",51081,0.378848957886611,0.683493408899031,0.378984651711924,0.794273594909862,0.449267782426778,"Greensville County, Virginia",0.537995038479617,"Virginia","County"
"176",51083,0.605566577532419,0.461758172008886,0.343892880470281,0.879440665154951,0.600723719920391,"Halifax County, Virginia",0.511987863955417,"Virginia","County"
"177",51085,0.865580331070666,0.464596949891068,0.183834232382909,0.913956271075819,0.762133539971587,"Hanover County, Virginia",0.431950177203492,"Virginia","County"
"178",51087,0.570479237936138,0.8226313466579,0.322755940984345,0.856226928307752,0.672197211416583,"Henrico County, Virginia",0.256493552705117,"Virginia","County"
"179",51089,0.719527797162131,0.602044293015332,0.383625730994152,0.847156726768377,0.573044436283511,"Henry County, Virginia",0.464433147168306,"Virginia","County"
"180",51091,0.995031616982836,0.597692105953318,0.283018867924528,0.927272727272727,0.6921875,"Highland County, Virginia",0.607632836717233,"Virginia","County"
"181",51093,0.724018475750577,0.479821369500496,0.31259679917398,0.89906103286385,0.715277777777778,"Isle of Wight County, Virginia",0.48261509767149,"Virginia","County"
"182",51095,0.803878467492886,0.464379125669448,0.24571749508565,0.898447488584475,0.730099367660343,"James City County, Virginia",0.379013767551156,"Virginia","County"
"183",51097,0.684344866704481,0.635535250649091,0.349122807017544,0.869980879541109,0.631886625332152,"King and Queen County, Virginia",0.561606371498609,"Virginia","County"
"184",51099,0.777327153341058,0.598283931357254,0.212454212454212,0.851141552511416,0.614235453315291,"King George County, Virginia",0.488940378063319,"Virginia","County"
"185",51101,0.773716433290901,0.73437170233422,0.268418341061309,0.850931677018634,0.713643790849673,"King William County, Virginia",0.523673379666305,"Virginia","County"
